mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52340798,28,28111,2020,2,1,1,363
52340798,28,28111,2020,2,1,2,370
52340798,28,28111,2020,2,2,0,380
52340798,28,28111,2020,2,2,1,394
52340798,28,28111,2020,2,2,2,394
52340799,28,28111,2020,2,0,0,471
52340799,28,28111,2020,2,0,1,504
52340799,28,28111,2020,2,0,2,485
52340799,28,28111,2020,2,1,0,560
52340799,28,28111,2020,2,1,1,530
52340799,28,28111,2020,2,1,2,537
52340799,28,28111,2020,2,2,0,526
52340799,28,28111,2020,2,2,1,520
52340799,28,28111,2020,2,2,2,517
52341707,28,28111,2020,2,0,0,234
52341707,28,28111,2020,2,0,1,466
52341707,28,28111,2020,2,0,2,350
52341707,28,28111,2020,2,1,0,185
52341707,28,28111,2020,2,1,1,445
52341707,28,28111,2020,2,1,2,312
52341707,28,28111,2020,2,2,0,204
52341707,28,28111,2020,2,2,1,453
52341707,28,28111,2020,2,2,2,326
52341708,28,28111,2020,2,0,0,327
52341708,28,28111,2020,2,0,1,231
52341708,28,28111,2020,2,0,2,290
52341708,28,28111,2020,2,1,0,461
52341708,28,28111,2020,2,1,1,326
52341708,28,28111,2020,2,1,2,443
52341708,28,28111,2020,2,2,0,410
52341708,28,28111,2020,2,2,1,290
52341708,28,28111,2020,2,2,2,385
52341709,28,28111,2020,2,0,0,252
52341709,28,28111,2020,2,0,1,201
52341709,28,28111,2020,2,0,2,222
52341709,28,28111,2020,2,1,0,333
52341709,28,28111,2020,2,1,1,173
52341709,28,28111,2020,2,1,2,230
52341709,28,28111,2020,2,2,0,302
52341709,28,28111,2020,2,2,1,183
52341709,28,28111,2020,2,2,2,227
52341718,28,28111,2020,2,0,0,392
52341718,28,28111,2020,2,0,1,268
52341718,28,28111,2020,2,0,2,320
52341718,28,28111,2020,2,1,0,534
52341718,28,28111,2020,2,1,1,308
52341718,28,28111,2020,2,1,2,415
52341718,28,28111,2020,2,2,0,480
52341718,28,28111,2020,2,2,1,293
52341718,28,28111,2020,2,2,2,379
52341719,28,28111,2020,2,0,0,159
52341719,28,28111,2020,2,0,1,13
52341719,28,28111,2020,2,0,2,57
52341719,28,28111,2020,2,1,0,151
52341719,28,28111,2020,2,1,1,20
52341719,28,28111,2020,2,1,2,70
52341719,28,28111,2020,2,2,0,154
52341719,28,28111,2020,2,2,1,17
52341719,28,28111,2020,2,2,2,65
52341729,28,28111,2020,2,0,0,417
52341729,28,28111,2020,2,0,1,234
52341729,28,28111,2020,2,0,2,308
52341729,28,28111,2020,2,1,0,337
52341729,28,28111,2020,2,1,1,204
52341729,28,28111,2020,2,1,2,269
52341729,28,28111,2020,2,2,0,368
52341729,28,28111,2020,2,2,1,216
52341729,28,28111,2020,2,2,2,284
52350000,28,28111,2020,2,0,0,6168
52350000,28,28111,2020,2,0,1,5695
52350000,28,28111,2020,2,0,2,5913
52350000,28,28111,2020,2,1,0,5032
52350000,28,28111,2020,2,1,1,5389
52350000,28,28111,2020,2,1,2,5138
52350000,28,28111,2020,2,2,0,5463
52350000,28,28111,2020,2,2,1,5505
52350000,28,28111,2020,2,2,2,5432
52350001,28,28111,2020,2,0,0,7358
52350001,28,28111,2020,2,0,1,8742
52350001,28,28111,2020,2,0,2,7993
52350001,28,28111,2020,2,1,0,6640
52350001,28,28111,2020,2,1,1,8388
52350001,28,28111,2020,2,1,2,7557
52350001,28,28111,2020,2,2,0,6912
52350001,28,28111,2020,2,2,1,8522
52350001,28,28111,2020,2,2,2,7722
52350002,28,28111,2020,2,0,0,8194
52350002,28,28111,2020,2,0,1,9634
52350002,28,28111,2020,2,0,2,8965
52350002,28,28111,2020,2,1,0,7613
52350002,28,28111,2020,2,1,1,9808
52350002,28,28111,2020,2,1,2,8666
52350002,28,28111,2020,2,2,0,7834
52350002,28,28111,2020,2,2,1,9742
52350002,28,28111,2020,2,2,2,8779
52350003,28,28111,2020,2,0,0,2488
52350003,28,28111,2020,2,0,1,2888
52350003,28,28111,2020,2,0,2,2722
52350003,28,28111,2020,2,1,0,1688
52350003,28,28111,2020,2,1,1,2917
52350003,28,28111,2020,2,1,2,2333
52350003,28,28111,2020,2,2,0,1991
52350003,28,28111,2020,2,2,1,2906
52350003,28,28111,2020,2,2,2,2481
52350010,28,28111,2020,2,0,0,1752
52350010,28,28111,2020,2,0,1,2258
52350010,28,28111,2020,2,0,2,2014
52350010,28,28111,2020,2,1,0,1448
52350010,28,28111,2020,2,1,1,2131
52350010,28,28111,2020,2,1,2,1790
52350010,28,28111,2020,2,2,0,1563
52350010,28,28111,2020,2,2,1,2179
52350010,28,28111,2020,2,2,2,1875
52350011,28,28111,2020,2,0,0,1553
52350011,28,28111,2020,2,0,1,1534
52350011,28,28111,2020,2,0,2,1608
52350011,28,28111,2020,2,1,0,1423
52350011,28,28111,2020,2,1,1,1381
52350011,28,28111,2020,2,1,2,1401
52350011,28,28111,2020,2,2,0,1472
52350011,28,28111,2020,2,2,1,1439
52350011,28,28111,2020,2,2,2,1480
52350012,28,28111,2020,2,0,0,1067
52350012,28,28111,2020,2,0,1,1281
52350012,28,28111,2020,2,0,2,1169
52350012,28,28111,2020,2,1,0,863
52350012,28,28111,2020,2,1,1,1275
52350012,28,28111,2020,2,1,2,1045
52350012,28,28111,2020,2,2,0,941
52350012,28,28111,2020,2,2,1,1277
52350012,28,28111,2020,2,2,2,1092
52350013,28,28111,2020,2,0,0,187
52350013,28,28111,2020,2,0,1,78
52350013,28,28111,2020,2,0,2,125
52350013,28,28111,2020,2,1,0,570
52350013,28,28111,2020,2,1,1,81
52350013,28,28111,2020,2,1,2,288
52350013,28,28111,2020,2,2,0,424
52350013,28,28111,2020,2,2,1,80
52350013,28,28111,2020,2,2,2,226
52350014,28,28111,2020,2,0,0,7082
52350014,28,28111,2020,2,0,1,6172
52350014,28,28111,2020,2,0,2,6622
52350014,28,28111,2020,2,1,0,7668
52350014,28,28111,2020,2,1,1,6759
52350014,28,28111,2020,2,1,2,7041
52350014,28,28111,2020,2,2,0,7445
52350014,28,28111,2020,2,2,1,6536
52350014,28,28111,2020,2,2,2,6882
52350015,28,28111,2020,2,0,0,3411
52350015,28,28111,2020,2,0,1,3735
52350015,28,28111,2020,2,0,2,3549
52350015,28,28111,2020,2,1,0,5484
52350015,28,28111,2020,2,1,1,3967
52350015,28,28111,2020,2,1,2,4463
52350015,28,28111,2020,2,2,0,4698
52350015,28,28111,2020,2,2,1,3879
52350015,28,28111,2020,2,2,2,4116
52350020,28,28111,2020,2,0,0,339
52350020,28,28111,2020,2,0,1,83
52350020,28,28111,2020,2,0,2,189
52350020,28,28111,2020,2,1,0,2291
52350020,28,28111,2020,2,1,1,232
52350020,28,28111,2020,2,1,2,1206
52350020,28,28111,2020,2,2,0,1551
52350020,28,28111,2020,2,2,1,176
52350020,28,28111,2020,2,2,2,820
52350021,28,28111,2020,2,0,0,666
52350021,28,28111,2020,2,0,1,939
52350021,28,28111,2020,2,0,2,805
52350021,28,28111,2020,2,1,0,524
52350021,28,28111,2020,2,1,1,828
52350021,28,28111,2020,2,1,2,679
52350021,28,28111,2020,2,2,0,578
52350021,28,28111,2020,2,2,1,870
52350021,28,28111,2020,2,2,2,727
52350022,28,28111,2020,2,0,0,176
52350022,28,28111,2020,2,0,1,226
52350022,28,28111,2020,2,0,2,205
52350022,28,28111,2020,2,1,0,164
52350022,28,28111,2020,2,1,1,220
52350022,28,28111,2020,2,1,2,184
52350022,28,28111,2020,2,2,0,169
52350022,28,28111,2020,2,2,1,222
52350022,28,28111,2020,2,2,2,192
52350023,28,28111,2020,2,0,0,3403
52350023,28,28111,2020,2,0,1,3549
52350023,28,28111,2020,2,0,2,3395
52350023,28,28111,2020,2,1,0,2365
52350023,28,28111,2020,2,1,1,3390
52350023,28,28111,2020,2,1,2,2876
52350023,28,28111,2020,2,2,0,2759
52350023,28,28111,2020,2,2,1,3450
52350023,28,28111,2020,2,2,2,3073
52350024,28,28111,2020,2,0,0,4353
52350024,28,28111,2020,2,0,1,5602
52350024,28,28111,2020,2,0,2,5029
52350024,28,28111,2020,2,1,0,3543
52350024,28,28111,2020,2,1,1,5594
52350024,28,28111,2020,2,1,2,4540
52350024,28,28111,2020,2,2,0,3851
52350024,28,28111,2020,2,2,1,5597
52350024,28,28111,2020,2,2,2,4725
52350025,28,28111,2020,2,0,0,4044
52350025,28,28111,2020,2,0,1,4465
52350025,28,28111,2020,2,0,2,4314
52350025,28,28111,2020,2,1,0,5036
52350025,28,28111,2020,2,1,1,4698
52350025,28,28111,2020,2,1,2,4713
52350025,28,28111,2020,2,2,0,4660
52350025,28,28111,2020,2,2,1,4610
52350025,28,28111,2020,2,2,2,4562
52350030,28,28111,2020,2,0,0,234
52350030,28,28111,2020,2,0,1,119
52350030,28,28111,2020,2,0,2,157
52350030,28,28111,2020,2,1,0,385
52350030,28,28111,2020,2,1,1,73
52350030,28,28111,2020,2,1,2,201
52350030,28,28111,2020,2,2,0,328
52350030,28,28111,2020,2,2,1,91
52350030,28,28111,2020,2,2,2,184
52350031,28,28111,2020,2,0,0,2609
52350031,28,28111,2020,2,0,1,3635
52350031,28,28111,2020,2,0,2,3211
52350031,28,28111,2020,2,1,0,1749
52350031,28,28111,2020,2,1,1,3462
52350031,28,28111,2020,2,1,2,2597
52350031,28,28111,2020,2,2,0,2075
52350031,28,28111,2020,2,2,1,3528
52350031,28,28111,2020,2,2,2,2830
52350032,28,28111,2020,2,0,0,6815
52350032,28,28111,2020,2,0,1,8312
52350032,28,28111,2020,2,0,2,7643
52350032,28,28111,2020,2,1,0,5037
52350032,28,28111,2020,2,1,1,8437
52350032,28,28111,2020,2,1,2,6834
52350032,28,28111,2020,2,2,0,5712
52350032,28,28111,2020,2,2,1,8390
52350032,28,28111,2020,2,2,2,7141
52350033,28,28111,2020,2,0,0,160
52350033,28,28111,2020,2,0,1,90
52350033,28,28111,2020,2,0,2,130
52350033,28,28111,2020,2,1,0,662
52350033,28,28111,2020,2,1,1,178
52350033,28,28111,2020,2,1,2,380
52350033,28,28111,2020,2,2,0,472
52350033,28,28111,2020,2,2,1,145
52350033,28,28111,2020,2,2,2,285
52350034,28,28111,2020,2,0,0,558
52350034,28,28111,2020,2,0,1,253
52350034,28,28111,2020,2,0,2,394
52350034,28,28111,2020,2,1,0,1096
52350034,28,28111,2020,2,1,1,295
52350034,28,28111,2020,2,1,2,661
52350034,28,28111,2020,2,2,0,892
52350034,28,28111,2020,2,2,1,279
52350034,28,28111,2020,2,2,2,560
52350035,28,28111,2020,2,0,0,426
52350035,28,28111,2020,2,0,1,405
52350035,28,28111,2020,2,0,2,391
52350035,28,28111,2020,2,1,0,327
52350035,28,28111,2020,2,1,1,403
52350035,28,28111,2020,2,1,2,350
52350035,28,28111,2020,2,2,0,365
52350035,28,28111,2020,2,2,1,404
52350035,28,28111,2020,2,2,2,365
52350036,28,28111,2020,2,0,0,504
52350036,28,28111,2020,2,0,1,278
52350036,28,28111,2020,2,0,2,417
52350036,28,28111,2020,2,1,0,441
52350036,28,28111,2020,2,1,1,244
52350036,28,28111,2020,2,1,2,368
52350036,28,28111,2020,2,2,0,465
52350036,28,28111,2020,2,2,1,257
52350036,28,28111,2020,2,2,2,387
52350040,28,28111,2020,2,0,0,1544
52350040,28,28111,2020,2,0,1,1880
52350040,28,28111,2020,2,0,2,1709
52350040,28,28111,2020,2,1,0,1234
52350040,28,28111,2020,2,1,1,1735
52350040,28,28111,2020,2,1,2,1491
52350040,28,28111,2020,2,2,0,1352
52350040,28,28111,2020,2,2,1,1790
52350040,28,28111,2020,2,2,2,1573
52350041,28,28111,2020,2,0,0,487
52350041,28,28111,2020,2,0,1,207
52350041,28,28111,2020,2,0,2,345
52350041,28,28111,2020,2,1,0,535
52350041,28,28111,2020,2,1,1,263
52350041,28,28111,2020,2,1,2,386
52350041,28,28111,2020,2,2,0,517
52350041,28,28111,2020,2,2,1,242
52350041,28,28111,2020,2,2,2,371
52350042,28,28111,2020,2,0,0,8674
52350042,28,28111,2020,2,0,1,12247
52350042,28,28111,2020,2,0,2,10617
52350042,28,28111,2020,2,1,0,5173
52350042,28,28111,2020,2,1,1,11622
52350042,28,28111,2020,2,1,2,8403
52350042,28,28111,2020,2,2,0,6501
52350042,28,28111,2020,2,2,1,11860
52350042,28,28111,2020,2,2,2,9243
52350043,28,28111,2020,2,0,0,3198
52350043,28,28111,2020,2,0,1,3916
52350043,28,28111,2020,2,0,2,3566
52350043,28,28111,2020,2,1,0,3575
52350043,28,28111,2020,2,1,1,3907
52350043,28,28111,2020,2,1,2,3694
52350043,28,28111,2020,2,2,0,3432
52350043,28,28111,2020,2,2,1,3910
52350043,28,28111,2020,2,2,2,3646
52350044,28,28111,2020,2,0,0,918
52350044,28,28111,2020,2,0,1,196
52350044,28,28111,2020,2,0,2,519
52350044,28,28111,2020,2,1,0,3001
52350044,28,28111,2020,2,1,1,534
52350044,28,28111,2020,2,1,2,1588
52350044,28,28111,2020,2,2,0,2211
52350044,28,28111,2020,2,2,1,406
52350044,28,28111,2020,2,2,2,1183
52350045,28,28111,2020,2,0,0,60
52350045,28,28111,2020,2,0,2,30
52350045,28,28111,2020,2,1,0,56
52350045,28,28111,2020,2,1,2,34
52350045,28,28111,2020,2,2,0,57
52350045,28,28111,2020,2,2,2,33
52350046,28,28111,2020,2,0,0,25
52350046,28,28111,2020,2,0,2,21
52350046,28,28111,2020,2,1,0,35
52350046,28,28111,2020,2,1,2,26
52350046,28,28111,2020,2,2,0,31
52350046,28,28111,2020,2,2,2,24
52350047,28,28111,2020,2,0,0,295
52350047,28,28111,2020,2,0,1,107
52350047,28,28111,2020,2,0,2,189
52350047,28,28111,2020,2,1,0,195
52350047,28,28111,2020,2,1,1,81
52350047,28,28111,2020,2,1,2,151
52350047,28,28111,2020,2,2,0,233
52350047,28,28111,2020,2,2,1,91
52350047,28,28111,2020,2,2,2,166
52350050,28,28111,2020,2,0,0,5316
52350050,28,28111,2020,2,0,1,7125
52350050,28,28111,2020,2,0,2,6262
52350050,28,28111,2020,2,1,0,3386
52350050,28,28111,2020,2,1,1,6903
52350050,28,28111,2020,2,1,2,5167
52350050,28,28111,2020,2,2,0,4118
52350050,28,28111,2020,2,2,1,6987
52350050,28,28111,2020,2,2,2,5582
52350051,28,28111,2020,2,0,0,3347
52350051,28,28111,2020,2,0,1,3548
52350051,28,28111,2020,2,0,2,3512
52350051,28,28111,2020,2,1,0,2976
52350051,28,28111,2020,2,1,1,3478
52350051,28,28111,2020,2,1,2,3286
52350051,28,28111,2020,2,2,0,3117
52350051,28,28111,2020,2,2,1,3504
52350051,28,28111,2020,2,2,2,3372
52350052,28,28111,2020,2,0,0,502
52350052,28,28111,2020,2,0,1,551
52350052,28,28111,2020,2,0,2,538
52350052,28,28111,2020,2,1,0,494
52350052,28,28111,2020,2,1,1,654
52350052,28,28111,2020,2,1,2,567
52350052,28,28111,2020,2,2,0,497
52350052,28,28111,2020,2,2,1,615
52350052,28,28111,2020,2,2,2,556
52350053,28,28111,2020,2,0,0,1188
52350053,28,28111,2020,2,0,1,1315
52350053,28,28111,2020,2,0,2,1234
52350053,28,28111,2020,2,1,0,902
52350053,28,28111,2020,2,1,1,1138
52350053,28,28111,2020,2,1,2,1005
52350053,28,28111,2020,2,2,0,1011
52350053,28,28111,2020,2,2,1,1205
52350053,28,28111,2020,2,2,2,1092
52350054,28,28111,2020,2,0,0,290
52350054,28,28111,2020,2,0,1,112
52350054,28,28111,2020,2,0,2,181
52350054,28,28111,2020,2,1,0,177
52350054,28,28111,2020,2,1,1,99
52350054,28,28111,2020,2,1,2,125
52350054,28,28111,2020,2,2,0,220
52350054,28,28111,2020,2,2,1,104
52350054,28,28111,2020,2,2,2,146
52350055,28,28111,2020,2,0,0,56
52350055,28,28111,2020,2,0,2,23
52350055,28,28111,2020,2,1,0,31
52350055,28,28111,2020,2,1,2,10
52350055,28,28111,2020,2,2,0,40
52350055,28,28111,2020,2,2,2,15
52350056,28,28111,2020,2,1,0,50
52350056,28,28111,2020,2,1,1,25
52350056,28,28111,2020,2,1,2,32
52350056,28,28111,2020,2,2,0,34
52350056,28,28111,2020,2,2,1,16
52350056,28,28111,2020,2,2,2,21
52350057,28,28111,2020,2,0,0,70
52350057,28,28111,2020,2,0,1,22
52350057,28,28111,2020,2,0,2,56
52350057,28,28111,2020,2,1,0,71
52350057,28,28111,2020,2,1,1,20
52350057,28,28111,2020,2,1,2,50
52350057,28,28111,2020,2,2,0,71
52350057,28,28111,2020,2,2,1,21
52350057,28,28111,2020,2,2,2,52
52350060,28,28111,2020,2,0,0,3764
52350060,28,28111,2020,2,0,1,4985
52350060,28,28111,2020,2,0,2,4475
52350060,28,28111,2020,2,1,0,2755
52350060,28,28111,2020,2,1,1,4981
52350060,28,28111,2020,2,1,2,3912
52350060,28,28111,2020,2,2,0,3138
52350060,28,28111,2020,2,2,1,4983
52350060,28,28111,2020,2,2,2,4125
52350061,28,28111,2020,2,0,0,15386
52350061,28,28111,2020,2,0,1,14451
52350061,28,28111,2020,2,0,2,14787
52350061,28,28111,2020,2,1,0,17395
52350061,28,28111,2020,2,1,1,15037
52350061,28,28111,2020,2,1,2,16060
52350061,28,28111,2020,2,2,0,16633
52350061,28,28111,2020,2,2,1,14815
52350061,28,28111,2020,2,2,2,15577
52350062,28,28111,2020,2,0,0,3326
52350062,28,28111,2020,2,0,1,4305
52350062,28,28111,2020,2,0,2,3860
52350062,28,28111,2020,2,1,0,2301
52350062,28,28111,2020,2,1,1,4026
52350062,28,28111,2020,2,1,2,3140
52350062,28,28111,2020,2,2,0,2690
52350062,28,28111,2020,2,2,1,4132
52350062,28,28111,2020,2,2,2,3413
52350063,28,28111,2020,2,0,0,213
52350063,28,28111,2020,2,0,1,66
52350063,28,28111,2020,2,0,2,137
52350063,28,28111,2020,2,1,0,187
52350063,28,28111,2020,2,1,1,43
52350063,28,28111,2020,2,1,2,128
52350063,28,28111,2020,2,2,0,197
52350063,28,28111,2020,2,2,1,52
52350063,28,28111,2020,2,2,2,131
52350066,28,28111,2020,2,0,0,146
52350066,28,28111,2020,2,0,1,29
52350066,28,28111,2020,2,0,2,75
52350066,28,28111,2020,2,1,0,90
52350066,28,28111,2020,2,1,1,20
52350066,28,28111,2020,2,1,2,51
52350066,28,28111,2020,2,2,0,111
52350066,28,28111,2020,2,2,1,23
52350066,28,28111,2020,2,2,2,60
52350070,28,28111,2020,2,0,0,795
52350070,28,28111,2020,2,0,1,259
52350070,28,28111,2020,2,0,2,493
52350070,28,28111,2020,2,1,0,621
52350070,28,28111,2020,2,1,1,253
52350070,28,28111,2020,2,1,2,448
52350070,28,28111,2020,2,2,0,687
52350070,28,28111,2020,2,2,1,256
52350070,28,28111,2020,2,2,2,465
52350071,28,28111,2020,2,0,0,1091
52350071,28,28111,2020,2,0,1,276
52350071,28,28111,2020,2,0,2,630
52350071,28,28111,2020,2,1,0,4611
52350071,28,28111,2020,2,1,1,602
52350071,28,28111,2020,2,1,2,2408
52350071,28,28111,2020,2,2,0,3276
52350071,28,28111,2020,2,2,1,479
52350071,28,28111,2020,2,2,2,1734
52350072,28,28111,2020,2,0,0,1268
52350072,28,28111,2020,2,0,1,800
52350072,28,28111,2020,2,0,2,1005
52350072,28,28111,2020,2,1,0,4584
52350072,28,28111,2020,2,1,1,1228
52350072,28,28111,2020,2,1,2,2885
52350072,28,28111,2020,2,2,0,3326
52350072,28,28111,2020,2,2,1,1066
52350072,28,28111,2020,2,2,2,2172
52350073,28,28111,2020,2,0,0,176
52350073,28,28111,2020,2,0,1,16
52350073,28,28111,2020,2,0,2,90
52350073,28,28111,2020,2,1,0,205
52350073,28,28111,2020,2,1,1,52
52350073,28,28111,2020,2,1,2,117
52350073,28,28111,2020,2,2,0,194
52350073,28,28111,2020,2,2,1,38
52350073,28,28111,2020,2,2,2,107
52350074,28,28111,2020,2,0,0,88
52350074,28,28111,2020,2,0,1,70
52350074,28,28111,2020,2,0,2,88
52350074,28,28111,2020,2,1,0,151
52350074,28,28111,2020,2,1,1,143
52350074,28,28111,2020,2,1,2,147
52350074,28,28111,2020,2,2,0,127
52350074,28,28111,2020,2,2,1,115
52350074,28,28111,2020,2,2,2,124
52350075,28,28111,2020,2,0,0,84
52350075,28,28111,2020,2,0,2,30
52350075,28,28111,2020,2,1,0,18
52350075,28,28111,2020,2,1,2,10
52350075,28,28111,2020,2,2,0,43
52350075,28,28111,2020,2,2,2,18
52350076,28,28111,2020,2,0,0,891
52350076,28,28111,2020,2,0,1,284
52350076,28,28111,2020,2,0,2,537
52350076,28,28111,2020,2,1,0,1262
52350076,28,28111,2020,2,1,1,331
52350076,28,28111,2020,2,1,2,740
52350076,28,28111,2020,2,2,0,1121
52350076,28,28111,2020,2,2,1,313
52350076,28,28111,2020,2,2,2,663
52350080,28,28111,2020,2,0,0,432
52350080,28,28111,2020,2,0,1,135
52350080,28,28111,2020,2,0,2,266
52350080,28,28111,2020,2,1,0,560
52350080,28,28111,2020,2,1,1,228
52350080,28,28111,2020,2,1,2,391
52350080,28,28111,2020,2,2,0,512
52350080,28,28111,2020,2,2,1,193
52350080,28,28111,2020,2,2,2,343
52350081,28,28111,2020,2,0,0,938
52350081,28,28111,2020,2,0,1,307
52350081,28,28111,2020,2,0,2,566
52350081,28,28111,2020,2,1,0,5162
52350081,28,28111,2020,2,1,1,732
52350081,28,28111,2020,2,1,2,2752
52350081,28,28111,2020,2,2,0,3560
52350081,28,28111,2020,2,2,1,571
52350081,28,28111,2020,2,2,2,1923
52350082,28,28111,2020,2,0,0,126
52350082,28,28111,2020,2,0,1,23
52350082,28,28111,2020,2,0,2,72
52350082,28,28111,2020,2,1,0,2155
52350082,28,28111,2020,2,1,1,158
52350082,28,28111,2020,2,1,2,1095
52350082,28,28111,2020,2,2,0,1385
52350082,28,28111,2020,2,2,1,107
52350082,28,28111,2020,2,2,2,707
52350083,28,28111,2020,2,0,0,29
52350083,28,28111,2020,2,0,2,16
52350083,28,28111,2020,2,1,0,50
52350083,28,28111,2020,2,1,2,27
52350083,28,28111,2020,2,2,0,42
52350083,28,28111,2020,2,2,2,23
52350084,28,28111,2020,2,0,0,864
52350084,28,28111,2020,2,0,1,1193
52350084,28,28111,2020,2,0,2,1051
52350084,28,28111,2020,2,1,0,430
52350084,28,28111,2020,2,1,1,1188
52350084,28,28111,2020,2,1,2,803
52350084,28,28111,2020,2,2,0,595
52350084,28,28111,2020,2,2,1,1190
52350084,28,28111,2020,2,2,2,897
52350085,28,28111,2020,2,0,0,427
52350085,28,28111,2020,2,0,1,553
52350085,28,28111,2020,2,0,2,479
52350085,28,28111,2020,2,1,0,377
52350085,28,28111,2020,2,1,1,544
52350085,28,28111,2020,2,1,2,474
52350085,28,28111,2020,2,2,0,396
52350085,28,28111,2020,2,2,1,547
52350085,28,28111,2020,2,2,2,476
52350086,28,28111,2020,2,0,0,944
52350086,28,28111,2020,2,0,1,326
52350086,28,28111,2020,2,0,2,576
52350086,28,28111,2020,2,1,0,1934
52350086,28,28111,2020,2,1,1,433
52350086,28,28111,2020,2,1,2,1117
52350086,28,28111,2020,2,2,0,1558
52350086,28,28111,2020,2,2,1,392
52350086,28,28111,2020,2,2,2,912
52350087,28,28111,2020,2,0,0,265
52350087,28,28111,2020,2,0,1,150
52350087,28,28111,2020,2,0,2,187
52350087,28,28111,2020,2,1,0,1087
52350087,28,28111,2020,2,1,1,264
52350087,28,28111,2020,2,1,2,654
52350087,28,28111,2020,2,2,0,775
52350087,28,28111,2020,2,2,1,221
52350087,28,28111,2020,2,2,2,477
52350090,28,28111,2020,2,0,0,45
52350090,28,28111,2020,2,0,1,41
52350090,28,28111,2020,2,0,2,39
52350090,28,28111,2020,2,1,0,163
52350090,28,28111,2020,2,1,1,47
52350090,28,28111,2020,2,1,2,98
52350090,28,28111,2020,2,2,0,118
52350090,28,28111,2020,2,2,1,45
52350090,28,28111,2020,2,2,2,76
52350091,28,28111,2020,2,0,0,367
52350091,28,28111,2020,2,0,1,246
52350091,28,28111,2020,2,0,2,312
52350091,28,28111,2020,2,1,0,319
52350091,28,28111,2020,2,1,1,257
52350091,28,28111,2020,2,1,2,299
52350091,28,28111,2020,2,2,0,337
52350091,28,28111,2020,2,2,1,253
52350091,28,28111,2020,2,2,2,304
52350093,28,28111,2020,2,0,0,68
52350093,28,28111,2020,2,0,1,93
52350093,28,28111,2020,2,0,2,68
52350093,28,28111,2020,2,1,0,75
52350093,28,28111,2020,2,1,1,88
52350093,28,28111,2020,2,1,2,81
52350093,28,28111,2020,2,2,0,72
52350093,28,28111,2020,2,2,1,90
52350093,28,28111,2020,2,2,2,76
52350094,28,28111,2020,2,0,0,2616
52350094,28,28111,2020,2,0,1,3929
52350094,28,28111,2020,2,0,2,3308
52350094,28,28111,2020,2,1,0,1927
52350094,28,28111,2020,2,1,1,3599
52350094,28,28111,2020,2,1,2,2704
52350094,28,28111,2020,2,2,0,2188
52350094,28,28111,2020,2,2,1,3724
52350094,28,28111,2020,2,2,2,2933
52350095,28,28111,2020,2,0,0,3048
52350095,28,28111,2020,2,0,1,3903
52350095,28,28111,2020,2,0,2,3567
52350095,28,28111,2020,2,1,0,2169
52350095,28,28111,2020,2,1,1,3916
52350095,28,28111,2020,2,1,2,3139
52350095,28,28111,2020,2,2,0,2502
52350095,28,28111,2020,2,2,1,3911
52350095,28,28111,2020,2,2,2,3301
52350096,28,28111,2020,2,0,0,431
52350096,28,28111,2020,2,0,1,86
52350096,28,28111,2020,2,0,2,211
52350096,28,28111,2020,2,1,0,1244
52350096,28,28111,2020,2,1,1,109
52350096,28,28111,2020,2,1,2,597
52350096,28,28111,2020,2,2,0,936
52350096,28,28111,2020,2,2,1,100
52350096,28,28111,2020,2,2,2,451
52351000,28,28111,2020,2,0,0,66
52351000,28,28111,2020,2,0,2,32
52351000,28,28111,2020,2,1,0,46
52351000,28,28111,2020,2,1,2,25
52351000,28,28111,2020,2,2,0,53
52351000,28,28111,2020,2,2,2,28
52351001,28,28111,2020,2,0,0,240
52351001,28,28111,2020,2,0,1,104
52351001,28,28111,2020,2,0,2,172
52351001,28,28111,2020,2,1,0,142
52351001,28,28111,2020,2,1,1,90
52351001,28,28111,2020,2,1,2,117
52351001,28,28111,2020,2,2,0,179
52351001,28,28111,2020,2,2,1,96
52351001,28,28111,2020,2,2,2,137
52351002,28,28111,2020,2,0,0,684
52351002,28,28111,2020,2,0,1,608
52351002,28,28111,2020,2,0,2,631
52351002,28,28111,2020,2,1,0,522
52351002,28,28111,2020,2,1,1,524
52351002,28,28111,2020,2,1,2,549
52351002,28,28111,2020,2,2,0,583
52351002,28,28111,2020,2,2,1,556
52351002,28,28111,2020,2,2,2,580
52351003,28,28111,2020,2,0,0,932
52351003,28,28111,2020,2,0,1,750
52351003,28,28111,2020,2,0,2,798
52351003,28,28111,2020,2,1,0,888
52351003,28,28111,2020,2,1,1,786
52351003,28,28111,2020,2,1,2,791
52351003,28,28111,2020,2,2,0,904
52351003,28,28111,2020,2,2,1,772
52351003,28,28111,2020,2,2,2,793
52351004,28,28111,2020,2,0,0,1546
52351004,28,28111,2020,2,0,1,1481
52351004,28,28111,2020,2,0,2,1520
52351004,28,28111,2020,2,1,0,1108
52351004,28,28111,2020,2,1,1,1553
52351004,28,28111,2020,2,1,2,1358
52351004,28,28111,2020,2,2,0,1274
52351004,28,28111,2020,2,2,1,1526
52351004,28,28111,2020,2,2,2,1420
52351005,28,28111,2020,2,0,0,222
52351005,28,28111,2020,2,0,1,140
52351005,28,28111,2020,2,0,2,185
52351005,28,28111,2020,2,1,0,163
52351005,28,28111,2020,2,1,1,128
52351005,28,28111,2020,2,1,2,150
52351005,28,28111,2020,2,2,0,185
